"","tweet number","date","word"
"900",900,"Nov 22","great"
"901",901,"Nov 22","law"
"902",902,"Nov 22","enforcement"
"903",903,"Nov 22","professionals"
"904",904,"Nov 22","must"
"905",905,"Nov 22","be"
"906",906,"Nov 22","allowed"
"907",907,"Nov 22","to"
"908",908,"Nov 22","do"
"909",909,"Nov 22","their"
"910",910,"Nov 22","job"
"911",911,"Nov 22","if"
"912",912,"Nov 22","not"
"913",913,"Nov 22","there"
"914",914,"Nov 22","will"
"915",915,"Nov 22","be"
"916",916,"Nov 22","only"
"917",917,"Nov 22","bedlam"
"918",918,"Nov 22","chaos"
"919",919,"Nov 22","injury"
"920",920,"Nov 22","and"
"921",921,"Nov 22","death"
"922",922,"Nov 22","we"
"923",923,"Nov 22","want"
"924",924,"Nov 22","the"
"925",925,"Nov 22","constitution"
"926",926,"Nov 22","as"
"927",927,"Nov 22","written"
"928",928,"Nov 22","justice"
"929",929,"Nov 22","roberts"
"930",930,"Nov 22","can"
"931",931,"Nov 22","say"
"932",932,"Nov 22","what"
"933",933,"Nov 22","he"
"934",934,"Nov 22","wants"
"935",935,"Nov 22","but"
"936",936,"Nov 22","the"
"937",937,"Nov 22","9th"
"938",938,"Nov 22","circuit"
"939",939,"Nov 22","is"
"940",940,"Nov 22","a"
"941",941,"Nov 22","complete"
"942",942,"Nov 22","total"
"943",943,"Nov 22","disaster"
"944",944,"Nov 22","it"
"945",945,"Nov 22","is"
"946",946,"Nov 22","out"
"947",947,"Nov 22","of"
"948",948,"Nov 22","control"
"949",949,"Nov 22","has"
"950",950,"Nov 22","a"
"951",951,"Nov 22","horrible"
"952",952,"Nov 22","reputation"
"953",953,"Nov 22","is"
"954",954,"Nov 22","overturned"
"955",955,"Nov 22","more"
"956",956,"Nov 22","than"
"957",957,"Nov 22","any"
"958",958,"Nov 22","circuit"
"959",959,"Nov 22","in"
"960",960,"Nov 22","the"
"961",961,"Nov 22","country"
"962",962,"Nov 22","79"
"963",963,"Nov 22","is"
"964",964,"Nov 22","used"
"965",965,"Nov 22","to"
"966",966,"Nov 22","get"
"967",967,"Nov 22","an"
"968",968,"Nov 22","almost"
"969",969,"Nov 22","guaranteed"
"970",970,"Nov 22","result"
"971",971,"Nov 22","judges"
"972",972,"Nov 22","must"
"973",973,"Nov 22","not"
"974",974,"Nov 22","legislate"
"975",975,"Nov 22","security"
"976",976,"Nov 22","happy"
"977",977,"Nov 22","thanksgiving"
"978",978,"Nov 22","to"
"979",979,"Nov 22","all"
"980",980,"Nov 22","it’s"
"981",981,"Nov 22","a"
"982",982,"Nov 22","mean"
"983",983,"Nov 22","nasty"
"984",984,"Nov 22","world"
"985",985,"Nov 22","out"
"986",986,"Nov 22","there"
"987",987,"Nov 22","the"
"988",988,"Nov 22","middle"
"989",989,"Nov 22","east"
"990",990,"Nov 22","in"
"991",991,"Nov 22","particular"
"992",992,"Nov 22","this"
"993",993,"Nov 22","is"
"994",994,"Nov 22","a"
"995",995,"Nov 22","long"
"996",996,"Nov 22","and"
"997",997,"Nov 22","historic"
"998",998,"Nov 22","commitment"
"999",999,"Nov 22","one"
"1000",1000,"Nov 22","that"
"1001",1001,"Nov 22","is"
"1002",1002,"Nov 22","absolutely"
"1003",1003,"Nov 22","vital"
"1004",1004,"Nov 22","to"
"1005",1005,"Nov 22","america’s"
"1006",1006,"Nov 22","national"
"1007",1007,"Nov 22","security"
"1008",1008,"Nov 22","secpompeo"
"1009",1009,"Nov 22","i"
"1010",1010,"Nov 22","agree"
"1011",1011,"Nov 22","100"
"1012",1012,"Nov 22","in"
"1013",1013,"Nov 22","addition"
"1014",1014,"Nov 22","many"
"1015",1015,"Nov 22","billions"
"1016",1016,"Nov 22","of"
"1017",1017,"Nov 22","dollars"
"1018",1018,"Nov 22","of"
"1019",1019,"Nov 22","purchases"
"1020",1020,"Nov 22","made"
"1021",1021,"Nov 22","in"
"1022",1022,"Nov 22","u.s"
"1023",1023,"Nov 22","big"
"1024",1024,"Nov 22","jobs"
"1025",1025,"Nov 22","oil"
"1026",1026,"Nov 21","you"
"1027",1027,"Nov 21","just"
"1028",1028,"Nov 21","can’t"
"1029",1029,"Nov 21","win"
"1030",1030,"Nov 21","with"
"1031",1031,"Nov 21","the"
"1032",1032,"Nov 21","fake"
"1033",1033,"Nov 21","news"
"1034",1034,"Nov 21","media"
"1035",1035,"Nov 21","a"
"1036",1036,"Nov 21","big"
"1037",1037,"Nov 21","story"
"1038",1038,"Nov 21","today"
"1039",1039,"Nov 21","is"
"1040",1040,"Nov 21","that"
"1041",1041,"Nov 21","because"
"1042",1042,"Nov 21","i"
"1043",1043,"Nov 21","have"
"1044",1044,"Nov 21","pushed"
"1045",1045,"Nov 21","so"
"1046",1046,"Nov 21","hard"
"1047",1047,"Nov 21","and"
"1048",1048,"Nov 21","gotten"
"1049",1049,"Nov 21","gasoline"
"1050",1050,"Nov 21","prices"
"1051",1051,"Nov 21","so"
"1052",1052,"Nov 21","low"
"1053",1053,"Nov 21","more"
"1054",1054,"Nov 21","people"
"1055",1055,"Nov 21","are"
"1056",1056,"Nov 21","driving"
"1057",1057,"Nov 21","and"
"1058",1058,"Nov 21","i"
"1059",1059,"Nov 21","have"
"1060",1060,"Nov 21","caused"
"1061",1061,"Nov 21","traffic"
"1062",1062,"Nov 21","jams"
"1063",1063,"Nov 21","throughout"
"1064",1064,"Nov 21","our"
"1065",1065,"Nov 21","great"
"1066",1066,"Nov 21","nation"
"1067",1067,"Nov 21","sorry"
"1068",1068,"Nov 21","everyone"
"1069",1069,"Nov 21","brutal"
"1070",1070,"Nov 21","and"
"1071",1071,"Nov 21","extended"
"1072",1072,"Nov 21","cold"
"1073",1073,"Nov 21","blast"
"1074",1074,"Nov 21","could"
"1075",1075,"Nov 21","shatter"
"1076",1076,"Nov 21","all"
"1077",1077,"Nov 21","records"
"1078",1078,"Nov 21","whatever"
"1079",1079,"Nov 21","happened"
"1080",1080,"Nov 21","to"
"1081",1081,"Nov 21","global"
"1082",1082,"Nov 21","warming"
"1083",1083,"Nov 21","make"
"1084",1084,"Nov 21","america"
"1085",1085,"Nov 21","great"
"1086",1086,"Nov 21","again"
"1087",1087,"Nov 20","america"
"1088",1088,"Nov 20","first"
"1089",1089,"Nov 21","79"
"1090",1090,"Nov 21","of"
"1091",1091,"Nov 21","these"
"1092",1092,"Nov 21","decisions"
"1093",1093,"Nov 21","have"
"1094",1094,"Nov 21","been"
"1095",1095,"Nov 21","overturned"
"1096",1096,"Nov 21","in"
"1097",1097,"Nov 21","the"
"1098",1098,"Nov 21","9th"
"1099",1099,"Nov 21","circuit"
"1100",1100,"Nov 21","foxnews"
"1101",1101,"Nov 21","a"
"1102",1102,"Nov 21","terrible"
"1103",1103,"Nov 21","costly"
"1104",1104,"Nov 21","and"
"1105",1105,"Nov 21","dangerous"
"1106",1106,"Nov 21","disgrace"
"1107",1107,"Nov 21","it"
"1108",1108,"Nov 21","has"
"1109",1109,"Nov 21","become"
"1110",1110,"Nov 21","a"
"1111",1111,"Nov 21","dumping"
"1112",1112,"Nov 21","ground"
"1113",1113,"Nov 21","for"
"1114",1114,"Nov 21","certain"
"1115",1115,"Nov 21","lawyers"
"1116",1116,"Nov 21","looking"
"1117",1117,"Nov 21","for"
"1118",1118,"Nov 21","easy"
"1119",1119,"Nov 21","wins"
"1120",1120,"Nov 21","and"
"1121",1121,"Nov 21","delays"
"1122",1122,"Nov 21","much"
"1123",1123,"Nov 21","talk"
"1124",1124,"Nov 21","over"
"1125",1125,"Nov 21","dividing"
"1126",1126,"Nov 21","up"
"1127",1127,"Nov 21","the"
"1128",1128,"Nov 21","9th"
"1129",1129,"Nov 21","circuit"
"1130",1130,"Nov 21","into"
"1131",1131,"Nov 21","2"
"1132",1132,"Nov 21","or"
"1133",1133,"Nov 21","3"
"1134",1134,"Nov 21","circuits"
"1135",1135,"Nov 21","too"
"1136",1136,"Nov 21","big"
"1137",1137,"Nov 21","there"
"1138",1138,"Nov 21","are"
"1139",1139,"Nov 21","a"
"1140",1140,"Nov 21","lot"
"1141",1141,"Nov 21","of"
"1142",1142,"Nov 21","criminals"
"1143",1143,"Nov 21","in"
"1144",1144,"Nov 21","the"
"1145",1145,"Nov 21","caravan"
"1146",1146,"Nov 21","we"
"1147",1147,"Nov 21","will"
"1148",1148,"Nov 21","stop"
"1149",1149,"Nov 21","them"
"1150",1150,"Nov 21","catch"
"1151",1151,"Nov 21","and"
"1152",1152,"Nov 21","detain"
"1153",1153,"Nov 21","judicial"
"1154",1154,"Nov 21","activism"
"1155",1155,"Nov 21","by"
"1156",1156,"Nov 21","people"
"1157",1157,"Nov 21","who"
"1158",1158,"Nov 21","know"
"1159",1159,"Nov 21","nothing"
"1160",1160,"Nov 21","about"
"1161",1161,"Nov 21","security"
"1162",1162,"Nov 21","and"
"1163",1163,"Nov 21","the"
"1164",1164,"Nov 21","safety"
"1165",1165,"Nov 21","of"
"1166",1166,"Nov 21","our"
"1167",1167,"Nov 21","citizens"
"1168",1168,"Nov 21","is"
"1169",1169,"Nov 21","putting"
"1170",1170,"Nov 21","our"
"1171",1171,"Nov 21","country"
"1172",1172,"Nov 21","in"
"1173",1173,"Nov 21","great"
"1174",1174,"Nov 21","danger"
"1175",1175,"Nov 21","not"
"1176",1176,"Nov 21","good"
"1177",1177,"Nov 21","thank"
"1178",1178,"Nov 21","you"
"1179",1179,"Nov 21","to"
"1180",1180,"Nov 21","president"
"1181",1181,"Nov 21","trump"
"1182",1182,"Nov 21","on"
"1183",1183,"Nov 21","the"
"1184",1184,"Nov 21","border"
"1185",1185,"Nov 21","no"
"1186",1186,"Nov 21","american"
"1187",1187,"Nov 21","president"
"1188",1188,"Nov 21","has"
"1189",1189,"Nov 21","ever"
"1190",1190,"Nov 21","done"
"1191",1191,"Nov 21","this"
"1192",1192,"Nov 21","before"
"1193",1193,"Nov 21","hector"
"1194",1194,"Nov 21","garza"
"1195",1195,"Nov 21","national"
"1196",1196,"Nov 21","border"
"1197",1197,"Nov 21","patrol"
"1198",1198,"Nov 21","council"
"1199",1199,"Nov 21","are"
"1200",1200,"Nov 21","so"
"1201",1201,"Nov 21","many"
"1202",1202,"Nov 21","opposing"
"1203",1203,"Nov 21","view"
"1204",1204,"Nov 21","on"
"1205",1205,"Nov 21","border"
"1206",1206,"Nov 21","and"
"1207",1207,"Nov 21","safety"
"1208",1208,"Nov 21","cases"
"1209",1209,"Nov 21","filed"
"1210",1210,"Nov 21","there"
"1211",1211,"Nov 21","and"
"1212",1212,"Nov 21","why"
"1213",1213,"Nov 21","are"
"1214",1214,"Nov 21","a"
"1215",1215,"Nov 21","vast"
"1216",1216,"Nov 21","number"
"1217",1217,"Nov 21","of"
"1218",1218,"Nov 21","those"
"1219",1219,"Nov 21","cases"
"1220",1220,"Nov 21","overturned"
"1221",1221,"Nov 21","please"
"1222",1222,"Nov 21","study"
"1223",1223,"Nov 21","the"
"1224",1224,"Nov 21","numbers"
"1225",1225,"Nov 21","they"
"1226",1226,"Nov 21","are"
"1227",1227,"Nov 21","shocking"
"1228",1228,"Nov 21","we"
"1229",1229,"Nov 21","need"
"1230",1230,"Nov 21","protection"
"1231",1231,"Nov 21","and"
"1232",1232,"Nov 21","security"
"1233",1233,"Nov 21","these"
"1234",1234,"Nov 21","rulings"
"1235",1235,"Nov 21","are"
"1236",1236,"Nov 21","making"
"1237",1237,"Nov 21","our"
"1238",1238,"Nov 21","country"
"1239",1239,"Nov 21","unsafe"
"1240",1240,"Nov 21","very"
"1241",1241,"Nov 21","dangerous"
"1242",1242,"Nov 21","and"
"1243",1243,"Nov 21","unwise"
"1244",1244,"Nov 21","sorry"
"1245",1245,"Nov 21","chief"
"1246",1246,"Nov 21","justice"
"1247",1247,"Nov 21","john"
"1248",1248,"Nov 21","roberts"
"1249",1249,"Nov 21","but"
"1250",1250,"Nov 21","you"
"1251",1251,"Nov 21","do"
"1252",1252,"Nov 21","indeed"
"1253",1253,"Nov 21","have"
"1254",1254,"Nov 21","obama"
"1255",1255,"Nov 21","judges"
"1256",1256,"Nov 21","and"
"1257",1257,"Nov 21","they"
"1258",1258,"Nov 21","have"
"1259",1259,"Nov 21","a"
"1260",1260,"Nov 21","much"
"1261",1261,"Nov 21","different"
"1262",1262,"Nov 21","point"
"1263",1263,"Nov 21","of"
"1264",1264,"Nov 21","view"
"1265",1265,"Nov 21","than"
"1266",1266,"Nov 21","the"
"1267",1267,"Nov 21","people"
"1268",1268,"Nov 21","who"
"1269",1269,"Nov 21","are"
"1270",1270,"Nov 21","charged"
"1271",1271,"Nov 21","with"
"1272",1272,"Nov 21","the"
"1273",1273,"Nov 21","safety"
"1274",1274,"Nov 21","of"
"1275",1275,"Nov 21","our"
"1276",1276,"Nov 21","country"
"1277",1277,"Nov 21","it"
"1278",1278,"Nov 21","would"
"1279",1279,"Nov 21","be"
"1280",1280,"Nov 21","great"
"1281",1281,"Nov 21","if"
"1282",1282,"Nov 21","the"
"1283",1283,"Nov 21","9th"
"1284",1284,"Nov 21","circuit"
"1285",1285,"Nov 21","was"
"1286",1286,"Nov 21","indeed"
"1287",1287,"Nov 21","an"
"1288",1288,"Nov 21","independent"
"1289",1289,"Nov 21","judiciary"
"1290",1290,"Nov 21","but"
"1291",1291,"Nov 21","if"
"1292",1292,"Nov 21","it"
"1293",1293,"Nov 21","is"
"1294",1294,"Nov 21","why"
"1295",1295,"Nov 21","great"
"1296",1296,"Nov 21","new"
"1297",1297,"Nov 21","book"
"1298",1298,"Nov 21","out"
"1299",1299,"Nov 21","mad"
"1300",1300,"Nov 21","politics"
"1301",1301,"Nov 21","keeping"
"1302",1302,"Nov 21","your"
"1303",1303,"Nov 21","sanity"
"1304",1304,"Nov 21","in"
"1305",1305,"Nov 21","a"
"1306",1306,"Nov 21","world"
"1307",1307,"Nov 21","gone"
"1308",1308,"Nov 21","crazy"
"1309",1309,"Nov 21","by"
"1310",1310,"Nov 21","realdrgina"
"1311",1311,"Nov 21","loudon"
"1312",1312,"Nov 21","go"
"1313",1313,"Nov 21","out"
"1314",1314,"Nov 21","and"
"1315",1315,"Nov 21","get"
"1316",1316,"Nov 21","your"
"1317",1317,"Nov 21","copy"
"1318",1318,"Nov 21","today"
"1319",1319,"Nov 21","a"
"1320",1320,"Nov 21","great"
"1321",1321,"Nov 21","read"
"1322",1322,"Nov 21","trump"
"1323",1323,"Nov 21","imitation"
"1324",1324,"Nov 21","syndrome"
"1325",1325,"Nov 21","is"
"1326",1326,"Nov 21","afflicting"
"1327",1327,"Nov 21","the"
"1328",1328,"Nov 21","president’s"
"1329",1329,"Nov 21","liberal"
"1330",1330,"Nov 21","enemies"
"1331",1331,"Nov 21","thank"
"1332",1332,"Nov 21","you"
"1333",1333,"Nov 21","mgoodwin_nypost"
"1334",1334,"Nov 21","https"
"1335",1335,"Nov 21","nypost.com"
"1336",1336,"Nov 21","2018"
"1337",1337,"Nov 21","11"
"1338",1338,"Nov 21","20"
"1339",1339,"Nov 21","trump"
"1340",1340,"Nov 21","imitation"
"1341",1341,"Nov 21","syndrome"
"1342",1342,"Nov 21","is"
"1343",1343,"Nov 21","afflicting"
"1344",1344,"Nov 21","the"
"1345",1345,"Nov 21","presidents"
"1346",1346,"Nov 21","liberal"
"1347",1347,"Nov 21","enemies"
"1348",1348,"Nov 21","oil"
"1349",1349,"Nov 21","prices"
"1350",1350,"Nov 21","getting"
"1351",1351,"Nov 21","lower"
"1352",1352,"Nov 21","great"
"1353",1353,"Nov 21","like"
"1354",1354,"Nov 21","a"
"1355",1355,"Nov 21","big"
"1356",1356,"Nov 21","tax"
"1357",1357,"Nov 21","cut"
"1358",1358,"Nov 21","for"
"1359",1359,"Nov 21","america"
"1360",1360,"Nov 21","and"
"1361",1361,"Nov 21","the"
"1362",1362,"Nov 21","world"
"1363",1363,"Nov 21","enjoy"
"1364",1364,"Nov 21","54"
"1365",1365,"Nov 21","was"
"1366",1366,"Nov 21","just"
"1367",1367,"Nov 21","82"
"1368",1368,"Nov 21","thank"
"1369",1369,"Nov 21","you"
"1370",1370,"Nov 21","to"
"1371",1371,"Nov 21","saudi"
"1372",1372,"Nov 21","arabia"
"1373",1373,"Nov 21","but"
"1374",1374,"Nov 21","let’s"
"1375",1375,"Nov 21","go"
"1376",1376,"Nov 21","lower"
"1377",1377,"Nov 20","so"
"1378",1378,"Nov 20","called"
"1379",1379,"Nov 20","comedian"
"1380",1380,"Nov 20","michelle"
"1381",1381,"Nov 20","wolf"
"1382",1382,"Nov 20","bombed"
"1383",1383,"Nov 20","so"
"1384",1384,"Nov 20","badly"
"1385",1385,"Nov 20","last"
"1386",1386,"Nov 20","year"
"1387",1387,"Nov 20","at"
"1388",1388,"Nov 20","the"
"1389",1389,"Nov 20","white"
"1390",1390,"Nov 20","house"
"1391",1391,"Nov 20","correspondents"
"1392",1392,"Nov 20","dinner"
"1393",1393,"Nov 20","that"
"1394",1394,"Nov 20","this"
"1395",1395,"Nov 20","year"
"1396",1396,"Nov 20","for"
"1397",1397,"Nov 20","the"
"1398",1398,"Nov 20","first"
"1399",1399,"Nov 20","time"
"1400",1400,"Nov 20","in"
"1401",1401,"Nov 20","decades"
"1402",1402,"Nov 20","they"
"1403",1403,"Nov 20","will"
"1404",1404,"Nov 20","have"
"1405",1405,"Nov 20","an"
"1406",1406,"Nov 20","author"
"1407",1407,"Nov 20","instead"
"1408",1408,"Nov 20","of"
"1409",1409,"Nov 20","a"
"1410",1410,"Nov 20","comedian"
"1411",1411,"Nov 20","good"
"1412",1412,"Nov 20","first"
"1413",1413,"Nov 20","step"
"1414",1414,"Nov 20","in"
"1415",1415,"Nov 20","comeback"
"1416",1416,"Nov 20","of"
"1417",1417,"Nov 20","a"
"1418",1418,"Nov 20","dying"
"1419",1419,"Nov 20","evening"
"1420",1420,"Nov 20","and"
"1421",1421,"Nov 20","tradition"
"1422",1422,"Nov 20","maybe"
"1423",1423,"Nov 20","i"
"1424",1424,"Nov 20","will"
"1425",1425,"Nov 20","go"
"1426",1426,"Nov 20","president"
"1427",1427,"Nov 20","realdonaldtrump"
"1428",1428,"Nov 20","joined"
"1429",1429,"Nov 20","by"
"1430",1430,"Nov 20","flotus"
"1431",1431,"Nov 20","has"
"1432",1432,"Nov 20","officially"
"1433",1433,"Nov 20","pardoned"
"1434",1434,"Nov 20","this"
"1435",1435,"Nov 20","year's"
"1436",1436,"Nov 20","national"
"1437",1437,"Nov 20","thanksgiving"
"1438",1438,"Nov 20","turkey"
"1439",1439,"Nov 20","peas"
"1440",1440,"Nov 20","and"
"1441",1441,"Nov 20","his"
"1442",1442,"Nov 20","alternate"
"1443",1443,"Nov 20","carrots"
"1444",1444,"Nov 20","pic.twitter.com"
"1445",1445,"Nov 20","exl9pgk8bo"
"1446",1446,"Nov 19","i"
"1447",1447,"Nov 19","hope"
"1448",1448,"Nov 19","the"
"1449",1449,"Nov 19","discovery"
"1450",1450,"Nov 19","and"
"1451",1451,"Nov 19","eventual"
"1452",1452,"Nov 19","recovery"
"1453",1453,"Nov 19","of"
"1454",1454,"Nov 19","the"
"1455",1455,"Nov 19","argentine"
"1456",1456,"Nov 19","submarine"
"1457",1457,"Nov 19","san"
"1458",1458,"Nov 19","juan"
"1459",1459,"Nov 19","brings"
"1460",1460,"Nov 19","needed"
"1461",1461,"Nov 19","closure"
"1462",1462,"Nov 19","to"
"1463",1463,"Nov 19","the"
"1464",1464,"Nov 19","wonderful"
"1465",1465,"Nov 19","families"
"1466",1466,"Nov 19","of"
"1467",1467,"Nov 19","those"
"1468",1468,"Nov 19","brave"
"1469",1469,"Nov 19","missing"
"1470",1470,"Nov 19","sailors"
"1471",1471,"Nov 19","i"
"1472",1472,"Nov 19","look"
"1473",1473,"Nov 19","forward"
"1474",1474,"Nov 19","to"
"1475",1475,"Nov 19","hearing"
"1476",1476,"Nov 19","more"
"1477",1477,"Nov 19","from"
"1478",1478,"Nov 19","my"
"1479",1479,"Nov 19","friend"
"1480",1480,"Nov 19","president"
"1481",1481,"Nov 19","mauriciomacri"
"1482",1482,"Nov 19","in"
"1483",1483,"Nov 19","argentina"
"1484",1484,"Nov 19","later"
"1485",1485,"Nov 19","this"
"1486",1486,"Nov 19","month"
"1487",1487,"Nov 19","the"
"1488",1488,"Nov 19","whitehouse"
"1489",1489,"Nov 19","is"
"1490",1490,"Nov 19","getting"
"1491",1491,"Nov 19","ready"
"1492",1492,"Nov 19","for"
"1493",1493,"Nov 19","the"
"1494",1494,"Nov 19","christmas"
"1495",1495,"Nov 19","season"
"1496",1496,"Nov 19","thank"
"1497",1497,"Nov 19","you"
"1498",1498,"Nov 19","to"
"1499",1499,"Nov 19","the"
"1500",1500,"Nov 19","smith"
"1501",1501,"Nov 19","family"
"1502",1502,"Nov 19","the"
"1503",1503,"Nov 19","national"
"1504",1504,"Nov 19","christmas"
"1505",1505,"Nov 19","tree"
"1506",1506,"Nov 19","association"
"1507",1507,"Nov 19","for"
"1508",1508,"Nov 19","providing"
"1509",1509,"Nov 19","this"
"1510",1510,"Nov 19","year's"
"1511",1511,"Nov 19","tree"
"1512",1512,"Nov 19","and"
"1513",1513,"Nov 19","to"
"1514",1514,"Nov 19","our"
"1515",1515,"Nov 19","natlparkservice"
"1516",1516,"Nov 19","for"
"1517",1517,"Nov 19","their"
"1518",1518,"Nov 19","hard"
"1519",1519,"Nov 19","work"
"1520",1520,"Nov 19","in"
"1521",1521,"Nov 19","trimming"
"1522",1522,"Nov 19","the"
"1523",1523,"Nov 19","tree"
"1524",1524,"Nov 19","for"
"1525",1525,"Nov 19","the"
"1526",1526,"Nov 19","blue"
"1527",1527,"Nov 19","room.pic.twitter.com"
"1528",1528,"Nov 19","jiyybwcexo"
"1529",1529,"Nov 19","president"
"1530",1530,"Nov 19","trump"
"1531",1531,"Nov 19","and"
"1532",1532,"Nov 19","the"
"1533",1533,"Nov 19","first"
"1534",1534,"Nov 19","lady"
"1535",1535,"Nov 19","participate"
"1536",1536,"Nov 19","in"
"1537",1537,"Nov 19","the"
"1538",1538,"Nov 19","white"
"1539",1539,"Nov 19","house"
"1540",1540,"Nov 19","christmas"
"1541",1541,"Nov 19","tree"
"1542",1542,"Nov 19","deliveryhttps"
"1543",1543,"Nov 19","www.pscp.tv"
"1544",1544,"Nov 19","w"
"1545",1545,"Nov 19","bsl0sjfxtffhvnj5ukfkrup8mxpxslzpdnfhdk14qur84kgkjys4wxjnk6hzzivkj82qwhclr3culorcavqw"
"1546",1546,"Nov 19","we"
"1547",1547,"Nov 19","no"
"1548",1548,"Nov 19","longer"
"1549",1549,"Nov 19","pay"
"1550",1550,"Nov 19","pakistan"
"1551",1551,"Nov 19","the"
"1552",1552,"Nov 19","billions"
"1553",1553,"Nov 19","because"
"1554",1554,"Nov 19","they"
"1555",1555,"Nov 19","would"
"1556",1556,"Nov 19","take"
"1557",1557,"Nov 19","our"
"1558",1558,"Nov 19","money"
"1559",1559,"Nov 19","and"
"1560",1560,"Nov 19","do"
"1561",1561,"Nov 19","nothing"
"1562",1562,"Nov 19","for"
"1563",1563,"Nov 19","us"
"1564",1564,"Nov 19","bin"
"1565",1565,"Nov 19","laden"
"1566",1566,"Nov 19","being"
"1567",1567,"Nov 19","a"
"1568",1568,"Nov 19","prime"
"1569",1569,"Nov 19","example"
"1570",1570,"Nov 19","afghanistan"
"1571",1571,"Nov 19","being"
"1572",1572,"Nov 19","another"
"1573",1573,"Nov 19","they"
"1574",1574,"Nov 19","were"
"1575",1575,"Nov 19","just"
"1576",1576,"Nov 19","one"
"1577",1577,"Nov 19","of"
"1578",1578,"Nov 19","many"
"1579",1579,"Nov 19","countries"
"1580",1580,"Nov 19","that"
"1581",1581,"Nov 19","take"
"1582",1582,"Nov 19","from"
"1583",1583,"Nov 19","the"
"1584",1584,"Nov 19","united"
"1585",1585,"Nov 19","states"
"1586",1586,"Nov 19","without"
"1587",1587,"Nov 19","giving"
"1588",1588,"Nov 19","anything"
"1589",1589,"Nov 19","in"
"1590",1590,"Nov 19","return"
"1591",1591,"Nov 19","that’s"
"1592",1592,"Nov 19","ending"
"1593",1593,"Nov 19","of"
"1594",1594,"Nov 19","course"
"1595",1595,"Nov 19","we"
"1596",1596,"Nov 19","should"
"1597",1597,"Nov 19","have"
"1598",1598,"Nov 19","captured"
"1599",1599,"Nov 19","osama"
"1600",1600,"Nov 19","bin"
"1601",1601,"Nov 19","laden"
"1602",1602,"Nov 19","long"
"1603",1603,"Nov 19","before"
"1604",1604,"Nov 19","we"
"1605",1605,"Nov 19","did"
"1606",1606,"Nov 19","i"
"1607",1607,"Nov 19","pointed"
"1608",1608,"Nov 19","him"
"1609",1609,"Nov 19","out"
"1610",1610,"Nov 19","in"
"1611",1611,"Nov 19","my"
"1612",1612,"Nov 19","book"
"1613",1613,"Nov 19","just"
"1614",1614,"Nov 19","before"
"1615",1615,"Nov 19","the"
"1616",1616,"Nov 19","attack"
"1617",1617,"Nov 19","on"
"1618",1618,"Nov 19","the"
"1619",1619,"Nov 19","world"
"1620",1620,"Nov 19","trade"
"1621",1621,"Nov 19","center"
"1622",1622,"Nov 19","president"
"1623",1623,"Nov 19","clinton"
"1624",1624,"Nov 19","famously"
"1625",1625,"Nov 19","missed"
"1626",1626,"Nov 19","his"
"1627",1627,"Nov 19","shot"
"1628",1628,"Nov 19","we"
"1629",1629,"Nov 19","paid"
"1630",1630,"Nov 19","pakistan"
"1631",1631,"Nov 19","billions"
"1632",1632,"Nov 19","of"
"1633",1633,"Nov 19","dollars"
"1634",1634,"Nov 19","they"
"1635",1635,"Nov 19","never"
"1636",1636,"Nov 19","told"
"1637",1637,"Nov 19","us"
"1638",1638,"Nov 19","he"
"1639",1639,"Nov 19","was"
"1640",1640,"Nov 19","living"
